index,pagewise_texts,page_id,splitted_texts,splitted_texts_chunks,id
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",rs consist of participating specialists on the PRUPanel Connect programme who provide inpatient or d,828
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non","ay surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI)",829
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non"," refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and ",830
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non","treatment centres that appear on our PRUPanel Connect website.
Non",831
273,-panel providers refer to specialists in non-panel Healthcare Institutions (Non,274,-panel providers refer to specialists in non-panel Healthcare Institutions (Non,-panel providers refer to specialists in non-panel Healthcare Institutions (Non,832
274,"-panel HI), which are private Hospitals and private
treatment centres listed under Non",275,"-panel HI), which are private Hospitals and private
treatment centres listed under Non","-panel HI), which are private Hospitals and private
treatment centres listed under Non",833
275,-panel on our website; and non,276,-panel on our website; and non,-panel on our website; and non,834
276,"-participating private specialists who provide inpatient or day surgery
treatment in private Hospitals and private treatment centres listed under Panel HI on our website.
We may change this Panel or Non",277,"-participating private specialists who provide inpatient or day surgery
treatment in private Hospitals and private treatment centres listed under Panel HI on our website.
","-participating private specialists who provide inpatient or day surgery
treatment in private Hospita",835
276,"-participating private specialists who provide inpatient or day surgery
treatment in private Hospitals and private treatment centres listed under Panel HI on our website.
We may change this Panel or Non",277,"-participating private specialists who provide inpatient or day surgery
treatment in private Hospitals and private treatment centres listed under Panel HI on our website.
","ls and private treatment centres listed under Panel HI on our website.
",836
276,"-participating private specialists who provide inpatient or day surgery
treatment in private Hospitals and private treatment centres listed under Panel HI on our website.
We may change this Panel or Non",277,We may change this Panel or Non,We may change this Panel or Non,837
277,"-panel list from time to time.
² Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
3 Co",278,"-panel list from time to time.
² Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
3 Co","-panel list from time to time.
² Deductible is a fixed amount to be paid by a policyowner before the",838
277,"-panel list from time to time.
² Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
3 Co",278,"-panel list from time to time.
² Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
3 Co"," MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on wa",839
277,"-panel list from time to time.
² Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
3 Co",278,"-panel list from time to time.
² Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
3 Co","rd class when the life assured is above age 85.
3 Co",840
278,-insurance is a percentage of the claimable amount that a policyowner needs to co,279,-insurance is a percentage of the claimable amount that a policyowner needs to co,-insurance is a percentage of the claimable amount that a policyowner needs to co,841
279,"-pay after deductible.
4
Stop-loss refers to the total out-of",280,"-pay after deductible.
4
Stop-loss refers to the total out-of","-pay after deductible.
4
Stop-loss refers to the total out-of",842
280,"-of-pocket expenses you need to make under the Deductible, Co-insurance and Co",281,"-of-pocket expenses you need to make under the Deductible, Co-insurance and Co","-of-pocket expenses you need to make under the Deductible, Co-insurance and Co",843
281,"-payment features, which
will not exceed the sum of S$3,000 per policy year if your hospital confinement is with one of the Panel Providers or EP specialists. However,
any amount that you pay that is above any of the benefit's maximum limit will not add towards the annual stop",282,"-payment features, which
will not exceed the sum of S$3,000 per policy year if your hospital confinement is with one of the Panel Providers or EP specialists. However,
any amount that you pay that is above any of the benefit's maximum limit will not add towards the annual stop","-payment features, which
will not exceed the sum of S$3,000 per policy year if your hospital confine",844
281,"-payment features, which
will not exceed the sum of S$3,000 per policy year if your hospital confinement is with one of the Panel Providers or EP specialists. However,
any amount that you pay that is above any of the benefit's maximum limit will not add towards the annual stop",282,"-payment features, which
will not exceed the sum of S$3,000 per policy year if your hospital confinement is with one of the Panel Providers or EP specialists. However,
any amount that you pay that is above any of the benefit's maximum limit will not add towards the annual stop","ment is with one of the Panel Providers or EP specialists. However,
any amount that you pay that is ",845
281,"-payment features, which
will not exceed the sum of S$3,000 per policy year if your hospital confinement is with one of the Panel Providers or EP specialists. However,
any amount that you pay that is above any of the benefit's maximum limit will not add towards the annual stop",282,"-payment features, which
will not exceed the sum of S$3,000 per policy year if your hospital confinement is with one of the Panel Providers or EP specialists. However,
any amount that you pay that is above any of the benefit's maximum limit will not add towards the annual stop",above any of the benefit's maximum limit will not add towards the annual stop,846
282,"-loss amount.
5 An Extended Panel (EP) specialist is a Registered Medical Practitioner who meets all of the following conditions: is on another Integrated
Shield Plan Insurer's approved panel list, has obtained pre",283,"-loss amount.
5 An Extended Panel (EP) specialist is a Registered Medical Practitioner who meets all of the following conditions: is on another Integrated
Shield Plan Insurer's approved panel list, has obtained pre","-loss amount.
5 An Extended Panel (EP) specialist is a Registered Medical Practitioner who meets all",847
282,"-loss amount.
5 An Extended Panel (EP) specialist is a Registered Medical Practitioner who meets all of the following conditions: is on another Integrated
Shield Plan Insurer's approved panel list, has obtained pre",283,"-loss amount.
5 An Extended Panel (EP) specialist is a Registered Medical Practitioner who meets all of the following conditions: is on another Integrated
Shield Plan Insurer's approved panel list, has obtained pre"," of the following conditions: is on another Integrated
Shield Plan Insurer's approved panel list, ha",848
